date,name,category,value
2020-04-14,根室振興局管内,none,1
2020-04-14,石狩振興局管内,none,172
2020-04-14,日高振興局管内,none,2
2020-04-14,檜山振興局管内,none,3
2020-04-14,留萌振興局管内,none,3
2020-04-14,十勝総合振興局管内,none,1
2020-04-14,釧路総合振興局管内,none,14
2020-04-14,上川総合振興局管内,none,30
2020-04-14,後志総合振興局管内,none,6
2020-04-14,渡島総合振興局管内,none,7
2020-04-14,胆振総合振興局管内,none,7
2020-04-14,空知総合振興局管内,none,8
2020-04-14,オホーツク総合振興局管内,none,28
2020-04-15,大阪府,none,1
2020-04-15,茨城県,none,1
2020-04-15,東京都,none,2
2020-04-15,非公表,none,2
2020-04-15,神奈川県,none,2
2020-04-15,中国武漢市,none,1
2020-04-15,根室振興局管内,none,1
2020-04-15,石狩振興局管内,none,188
2020-04-15,日高振興局管内,none,2
2020-04-15,檜山振興局管内,none,3
2020-04-15,留萌振興局管内,none,3
2020-04-15,十勝総合振興局管内,none,1
2020-04-15,空知総合振興局管内,none,10
2020-04-15,釧路総合振興局管内,none,14
2020-04-15,上川総合振興局管内,none,34
2020-04-15,後志総合振興局管内,none,6
2020-04-15,渡島総合振興局管内,none,7
2020-04-15,胆振総合振興局管内,none,7
2020-04-15,オホーツク総合振興局管内,none,28
2020-04-16,大阪府,none,1
2020-04-16,茨城県,none,1
2020-04-16,東京都,none,2
2020-04-16,非公表,none,2
2020-04-16,神奈川県,none,2
2020-04-16,中国武漢市,none,1
2020-04-16,日高振興局管内,none,2
2020-04-16,根室振興局管内,none,2
2020-04-16,石狩振興局管内,none,200
2020-04-16,檜山振興局管内,none,3
2020-04-16,留萌振興局管内,none,3
2020-04-16,十勝総合振興局管内,none,1
2020-04-16,空知総合振興局管内,none,11
2020-04-16,釧路総合振興局管内,none,19
2020-04-16,上川総合振興局管内,none,37
2020-04-16,後志総合振興局管内,none,7
2020-04-16,渡島総合振興局管内,none,7
2020-04-16,胆振総合振興局管内,none,7
2020-04-16,オホーツク総合振興局管内,none,28
2020-04-17,大阪府,none,1
2020-04-17,茨城県,none,1
2020-04-17,東京都,none,2
2020-04-17,非公表,none,3
2020-04-17,神奈川県,none,2
2020-04-17,中国武漢市,none,1
2020-04-17,日高振興局管内,none,2
2020-04-17,根室振興局管内,none,2
2020-04-17,石狩振興局管内,none,226
2020-04-17,檜山振興局管内,none,3
2020-04-17,留萌振興局管内,none,3
2020-04-17,十勝総合振興局管内,none,1
2020-04-17,宗谷総合振興局管内,none,1
2020-04-17,空知総合振興局管内,none,13
2020-04-17,釧路総合振興局管内,none,19
2020-04-17,上川総合振興局管内,none,38
2020-04-17,後志総合振興局管内,none,7
2020-04-17,渡島総合振興局管内,none,7
2020-04-17,胆振総合振興局管内,none,7
2020-04-17,オホーツク総合振興局管内,none,30
2020-04-18,大阪府,none,1
2020-04-18,茨城県,none,1
2020-04-18,東京都,none,2
2020-04-18,非公表,none,3
2020-04-18,神奈川県,none,2
2020-04-18,中国武漢市,none,1
2020-04-18,日高振興局管内,none,2
2020-04-18,根室振興局管内,none,2
2020-04-18,石狩振興局管内,none,256
2020-04-18,檜山振興局管内,none,3
2020-04-18,留萌振興局管内,none,3
2020-04-18,空知総合振興局管内,none,13
2020-04-18,釧路総合振興局管内,none,19
2020-04-18,十勝総合振興局管内,none,2
2020-04-18,宗谷総合振興局管内,none,2
2020-04-18,上川総合振興局管内,none,39
2020-04-18,後志総合振興局管内,none,7
2020-04-18,渡島総合振興局管内,none,8
2020-04-18,胆振総合振興局管内,none,8
2020-04-18,オホーツク総合振興局管内,none,33
2020-04-19,大阪府,none,1
2020-04-19,茨城県,none,1
2020-04-19,東京都,none,2
2020-04-19,非公表,none,5
2020-04-19,神奈川県,none,2
2020-04-19,中国武漢市,none,1
2020-04-19,日高振興局管内,none,2
2020-04-19,根室振興局管内,none,2
2020-04-19,石狩振興局管内,none,275
2020-04-19,檜山振興局管内,none,3
2020-04-19,留萌振興局管内,none,3
2020-04-19,胆振総合振興局管内,none,10
2020-04-19,空知総合振興局管内,none,13
2020-04-19,釧路総合振興局管内,none,19
2020-04-19,十勝総合振興局管内,none,2
2020-04-19,宗谷総合振興局管内,none,2
2020-04-19,上川総合振興局管内,none,39
2020-04-19,後志総合振興局管内,none,8
2020-04-19,渡島総合振興局管内,none,9
2020-04-19,オホーツク総合振興局管内,none,35
2020-04-20,大阪府,none,1
2020-04-20,茨城県,none,1
2020-04-20,東京都,none,2
2020-04-20,非公表,none,6
2020-04-20,神奈川県,none,2
2020-04-20,中国武漢市,none,1
2020-04-20,日高振興局管内,none,2
2020-04-20,根室振興局管内,none,2
2020-04-20,石狩振興局管内,none,289
2020-04-20,檜山振興局管内,none,3
2020-04-20,留萌振興局管内,none,3
2020-04-20,胆振総合振興局管内,none,10
2020-04-20,空知総合振興局管内,none,13
2020-04-20,釧路総合振興局管内,none,19
2020-04-20,十勝総合振興局管内,none,2
2020-04-20,宗谷総合振興局管内,none,2
2020-04-20,上川総合振興局管内,none,39
2020-04-20,後志総合振興局管内,none,8
2020-04-20,渡島総合振興局管内,none,9
2020-04-20,オホーツク総合振興局管内,none,37
2020-04-21,京都府,none,1
2020-04-21,大阪府,none,1
2020-04-21,茨城県,none,1
2020-04-21,東京都,none,2
2020-04-21,非公表,none,7
2020-04-21,神奈川県,none,2
2020-04-21,中国武漢市,none,1
2020-04-21,日高振興局管内,none,2
2020-04-21,根室振興局管内,none,2
2020-04-21,檜山振興局管内,none,3
2020-04-21,留萌振興局管内,none,3
2020-04-21,石狩振興局管内,none,306
2020-04-21,胆振総合振興局管内,none,10
2020-04-21,空知総合振興局管内,none,13
2020-04-21,釧路総合振興局管内,none,19
2020-04-21,十勝総合振興局管内,none,2
2020-04-21,宗谷総合振興局管内,none,2
2020-04-21,上川総合振興局管内,none,39
2020-04-21,後志総合振興局管内,none,8
2020-04-21,渡島総合振興局管内,none,9
2020-04-21,オホーツク総合振興局管内,none,40
2020-04-22,京都府,none,1
2020-04-22,大阪府,none,1
2020-04-22,茨城県,none,1
2020-04-22,東京都,none,2
2020-04-22,非公表,none,7
2020-04-22,神奈川県,none,2
2020-04-22,中国武漢市,none,1
2020-04-22,日高振興局管内,none,2
2020-04-22,根室振興局管内,none,2
2020-04-22,檜山振興局管内,none,3
2020-04-22,留萌振興局管内,none,3
2020-04-22,石狩振興局管内,none,322
2020-04-22,胆振総合振興局管内,none,10
2020-04-22,渡島総合振興局管内,none,11
2020-04-22,空知総合振興局管内,none,14
2020-04-22,釧路総合振興局管内,none,19
2020-04-22,十勝総合振興局管内,none,2
2020-04-22,宗谷総合振興局管内,none,2
2020-04-22,上川総合振興局管内,none,39
2020-04-22,後志総合振興局管内,none,8
2020-04-22,オホーツク総合振興局管内,none,43
2020-04-23,京都府,none,1
2020-04-23,大阪府,none,1
2020-04-23,茨城県,none,1
2020-04-23,東京都,none,2
2020-04-23,非公表,none,8
2020-04-23,神奈川県,none,2
2020-04-23,中国武漢市,none,1
2020-04-23,日高振興局管内,none,2
2020-04-23,根室振興局管内,none,2
2020-04-23,檜山振興局管内,none,3
2020-04-23,留萌振興局管内,none,3
2020-04-23,石狩振興局管内,none,364
2020-04-23,渡島総合振興局管内,none,11
2020-04-23,胆振総合振興局管内,none,11
2020-04-23,空知総合振興局管内,none,14
2020-04-23,釧路総合振興局管内,none,19
2020-04-23,宗谷総合振興局管内,none,2
2020-04-23,十勝総合振興局管内,none,3
2020-04-23,上川総合振興局管内,none,39
2020-04-23,後志総合振興局管内,none,8
2020-04-23,オホーツク総合振興局管内,none,43
2020-04-24,京都府,none,1
2020-04-24,大阪府,none,1
2020-04-24,茨城県,none,1
2020-04-24,東京都,none,2
2020-04-24,非公表,none,9
2020-04-24,神奈川県,none,2
2020-04-24,中国武漢市,none,1
2020-04-24,日高振興局管内,none,2
2020-04-24,根室振興局管内,none,2
2020-04-24,檜山振興局管内,none,3
2020-04-24,留萌振興局管内,none,3
2020-04-24,石狩振興局管内,none,381
2020-04-24,渡島総合振興局管内,none,11
2020-04-24,胆振総合振興局管内,none,11
2020-04-24,空知総合振興局管内,none,15
2020-04-24,釧路総合振興局管内,none,19
2020-04-24,十勝総合振興局管内,none,3
2020-04-24,宗谷総合振興局管内,none,3
2020-04-24,上川総合振興局管内,none,39
2020-04-24,後志総合振興局管内,none,9
2020-04-24,オホーツク総合振興局管内,none,44
2020-04-25,京都府,none,1
2020-04-25,大阪府,none,1
2020-04-25,茨城県,none,1
2020-04-25,東京都,none,2
2020-04-25,非公表,none,9
2020-04-25,神奈川県,none,2
2020-04-25,中国武漢市,none,1
2020-04-25,日高振興局管内,none,2
2020-04-25,根室振興局管内,none,2
2020-04-25,檜山振興局管内,none,3
2020-04-25,留萌振興局管内,none,3
2020-04-25,石狩振興局管内,none,413
2020-04-25,渡島総合振興局管内,none,11
2020-04-25,後志総合振興局管内,none,13
2020-04-25,胆振総合振興局管内,none,13
2020-04-25,空知総合振興局管内,none,15
2020-04-25,釧路総合振興局管内,none,19
2020-04-25,十勝総合振興局管内,none,3
2020-04-25,上川総合振興局管内,none,39
2020-04-25,宗谷総合振興局管内,none,4
2020-04-25,オホーツク総合振興局管内,none,44
2020-04-26,京都府,none,1
2020-04-26,大阪府,none,1
2020-04-26,茨城県,none,1
2020-04-26,非公表,none,10
2020-04-26,東京都,none,2
2020-04-26,神奈川県,none,2
2020-04-26,中国武漢市,none,1
2020-04-26,日高振興局管内,none,2
2020-04-26,根室振興局管内,none,2
2020-04-26,檜山振興局管内,none,3
2020-04-26,留萌振興局管内,none,3
2020-04-26,石狩振興局管内,none,425
2020-04-26,渡島総合振興局管内,none,11
2020-04-26,後志総合振興局管内,none,13
2020-04-26,胆振総合振興局管内,none,13
2020-04-26,空知総合振興局管内,none,15
2020-04-26,釧路総合振興局管内,none,19
2020-04-26,十勝総合振興局管内,none,3
2020-04-26,上川総合振興局管内,none,39
2020-04-26,宗谷総合振興局管内,none,5
2020-04-26,オホーツク総合振興局管内,none,44
2020-04-27,京都府,none,1
2020-04-27,大阪府,none,1
2020-04-27,茨城県,none,1
2020-04-27,非公表,none,11
2020-04-27,東京都,none,2
2020-04-27,神奈川県,none,2
2020-04-27,中国武漢市,none,1
2020-04-27,日高振興局管内,none,2
2020-04-27,根室振興局管内,none,2
2020-04-27,檜山振興局管内,none,3
2020-04-27,留萌振興局管内,none,3
2020-04-27,石狩振興局管内,none,454
2020-04-27,渡島総合振興局管内,none,12
2020-04-27,後志総合振興局管内,none,14
2020-04-27,空知総合振興局管内,none,15
2020-04-27,胆振総合振興局管内,none,15
2020-04-27,釧路総合振興局管内,none,19
2020-04-27,十勝総合振興局管内,none,3
2020-04-27,上川総合振興局管内,none,39
2020-04-27,宗谷総合振興局管内,none,5
2020-04-27,オホーツク総合振興局管内,none,45
2020-04-28,京都府,none,1
2020-04-28,大阪府,none,1
2020-04-28,茨城県,none,1
2020-04-28,非公表,none,12
2020-04-28,東京都,none,2
2020-04-28,神奈川県,none,2
2020-04-28,中国武漢市,none,1
2020-04-28,日高振興局管内,none,2
2020-04-28,根室振興局管内,none,2
2020-04-28,檜山振興局管内,none,3
2020-04-28,留萌振興局管内,none,3
2020-04-28,石狩振興局管内,none,490
2020-04-28,渡島総合振興局管内,none,12
2020-04-28,後志総合振興局管内,none,14
2020-04-28,空知総合振興局管内,none,15
2020-04-28,胆振総合振興局管内,none,15
2020-04-28,釧路総合振興局管内,none,19
2020-04-28,十勝総合振興局管内,none,3
2020-04-28,上川総合振興局管内,none,39
2020-04-28,宗谷総合振興局管内,none,5
2020-04-28,オホーツク総合振興局管内,none,46
2020-04-29,京都府,none,1
2020-04-29,大阪府,none,1
2020-04-29,茨城県,none,1
2020-04-29,非公表,none,12
2020-04-29,東京都,none,3
2020-04-29,神奈川県,none,2
2020-04-29,中国武漢市,none,1
2020-04-29,日高振興局管内,none,2
2020-04-29,根室振興局管内,none,2
2020-04-29,檜山振興局管内,none,3
2020-04-29,留萌振興局管内,none,4
2020-04-29,石狩振興局管内,none,522
2020-04-29,渡島総合振興局管内,none,12
2020-04-29,後志総合振興局管内,none,14
2020-04-29,胆振総合振興局管内,none,15
2020-04-29,空知総合振興局管内,none,16
2020-04-29,釧路総合振興局管内,none,19
2020-04-29,十勝総合振興局管内,none,3
2020-04-29,上川総合振興局管内,none,39
2020-04-29,宗谷総合振興局管内,none,5
2020-04-29,オホーツク総合振興局管内,none,49
2020-04-30,京都府,none,1
2020-04-30,大阪府,none,1
2020-04-30,茨城県,none,1
2020-04-30,非公表,none,12
2020-04-30,東京都,none,3
2020-04-30,神奈川県,none,2
2020-04-30,中国武漢市,none,1
2020-04-30,日高振興局管内,none,2
2020-04-30,根室振興局管内,none,2
2020-04-30,檜山振興局管内,none,3
2020-04-30,留萌振興局管内,none,4
2020-04-30,石狩振興局管内,none,560
2020-04-30,渡島総合振興局管内,none,12
2020-04-30,後志総合振興局管内,none,15
2020-04-30,胆振総合振興局管内,none,16
2020-04-30,空知総合振興局管内,none,17
2020-04-30,釧路総合振興局管内,none,19
2020-04-30,十勝総合振興局管内,none,3
2020-04-30,上川総合振興局管内,none,39
2020-04-30,宗谷総合振興局管内,none,5
2020-04-30,オホーツク総合振興局管内,none,49
2020-05-01,京都府,none,1
2020-05-01,大阪府,none,1
2020-05-01,茨城県,none,1
2020-05-01,非公表,none,13
2020-05-01,東京都,none,3
2020-05-01,神奈川県,none,2
2020-05-01,中国武漢市,none,1
2020-05-01,日高振興局管内,none,2
2020-05-01,根室振興局管内,none,2
2020-05-01,檜山振興局管内,none,3
2020-05-01,留萌振興局管内,none,4
2020-05-01,石狩振興局管内,none,582
2020-05-01,渡島総合振興局管内,none,12
2020-05-01,後志総合振興局管内,none,15
2020-05-01,胆振総合振興局管内,none,16
2020-05-01,空知総合振興局管内,none,17
2020-05-01,釧路総合振興局管内,none,19
2020-05-01,十勝総合振興局管内,none,3
2020-05-01,上川総合振興局管内,none,39
2020-05-01,宗谷総合振興局管内,none,5
2020-05-01,オホーツク総合振興局管内,none,49
2020-05-02,京都府,none,1
2020-05-02,大阪府,none,1
2020-05-02,茨城県,none,1
2020-05-02,非公表,none,13
2020-05-02,東京都,none,3
2020-05-02,神奈川県,none,2
2020-05-02,中国武漢市,none,1
2020-05-02,日高振興局管内,none,2
2020-05-02,根室振興局管内,none,2
2020-05-02,檜山振興局管内,none,3
2020-05-02,留萌振興局管内,none,4
2020-05-02,石狩振興局管内,none,614
2020-05-02,渡島総合振興局管内,none,12
2020-05-02,後志総合振興局管内,none,16
2020-05-02,胆振総合振興局管内,none,16
2020-05-02,空知総合振興局管内,none,17
2020-05-02,釧路総合振興局管内,none,19
2020-05-02,十勝総合振興局管内,none,3
2020-05-02,上川総合振興局管内,none,39
2020-05-02,宗谷総合振興局管内,none,5
2020-05-02,オホーツク総合振興局管内,none,49
2020-05-03,京都府,none,1
2020-05-03,大阪府,none,1
2020-05-03,茨城県,none,1
2020-05-03,非公表,none,14
2020-05-03,東京都,none,3
2020-05-03,神奈川県,none,2
2020-05-03,中国武漢市,none,1
2020-05-03,日高振興局管内,none,2
2020-05-03,根室振興局管内,none,2
2020-05-03,檜山振興局管内,none,3
2020-05-03,留萌振興局管内,none,4
2020-05-03,石狩振興局管内,none,637
2020-05-03,渡島総合振興局管内,none,12
2020-05-03,後志総合振興局管内,none,16
2020-05-03,胆振総合振興局管内,none,16
2020-05-03,空知総合振興局管内,none,17
